code,name_short,gender,function,country,nationality,height,weight,disciplines,events,birth_date,occupation,education,family,lang
1536045,SALIMI A,Male,Athlete,IR Iran,IR Iran,0,0,['Taekwondo'],['Men +80kg'],16/12/2003,Athlete,,,Farsi
1536058,BARKHORDARI M,Male,Athlete,IR Iran,IR Iran,0,0,['Taekwondo'],['Men -80kg'],26/07/2000,Athlete,,,Farsi
1536064,NEMATZADEH M,Female,Athlete,IR Iran,IR Iran,0,0,['Taekwondo'],['Women -49kg'],17/05/2005,,,,Farsi
1536067,KIYANICHANDEH N,Female,Athlete,IR Iran,IR Iran,0,0,['Taekwondo'],['Women -57kg'],1/08/1998,Athlete,,,"English, Persian"
1536157,MPALI A,Male,Athlete,Gabon,Gabon,0,0,['Swimming'],"[""Men's 50m Freestyle""]",29/05/2002,,,,French
1536175,AMISON NZ,Female,Athlete,Djibouti,Djibouti,0,0,['Swimming'],"[""Women's 50m Freestyle""]",10/10/2003,Athlete,,,
1536184,STREHLKE DELGADO P,Male,Athlete,Mexico,Mexico,0,0,['Marathon Swimming'],"[""Men's 10km""]",10/01/2006,,,,Spanish
1536190,SANDOVAL AYALA M,Female,Athlete,Mexico,Mexico,0,0,['Marathon Swimming'],"[""Women's 10km""]",14/08/1998,,"Studying for a Masters degree at Cetys University (MEX), on hold until after Paris 2024","Father, Juan Jose Sandoval. Mother, Martha Ayala. Sisters, Christbelen and Aide",Spanish
1536196,ESTUDILLO TORRES A,Female,Athlete,Mexico,Mexico,0,0,['Diving'],"[""Women's 3m Springboard""]",20/05/2005,,,,Spanish
1536197,CELAYA HERNANDEZ J,Male,Athlete,Mexico,Mexico,0,0,['Diving'],"[""Men's Synchronised 3m Springboard""]",1/09/1998,Athlete,"Studied Civil Engineering at Louisiana State University (Baton Rouge, LA, USA)",,"English, Spanish"
1536198,VAZQUEZ MONTANO A,Female,Athlete,Mexico,Mexico,0,0,['Diving'],"[""Women's 3m Springboard""]",21/08/2002,Student,Studying Exercise Science at the University of North Carolina at Chapel Hill (USA),"Father, Juan Vazquez. Mother, Monica Montano. Younger brother, Rodolfo","English, Spanish"
1536207,ALI POUR R,Male,Athlete,IR Iran,IR Iran,170,0,['Sport Climbing'],"[""Men's Speed""]",29/04/1994,Athlete,,,"English, Farsi"
1536214,ALAMIAN N,Male,Athlete,IR Iran,IR Iran,0,0,['Table Tennis'],"[""Men's Singles""]",24/12/1992,Athlete,,"Father, Rahmat. Brother, Noshad","English, Farsi"
1536215,ALAMIYAN N,Male,Athlete,IR Iran,IR Iran,0,0,['Table Tennis'],"[""Men's Singles""]",21/11/1991,,,"Father, Rahmat. Brother, Nima","English, Farsi"
1536233,YASEEN TH,Male,Athlete,Iraq,Iraq,171,0,['Athletics'],"[""Men's 100m""]",1/01/1998,Athlete,,,
1536251,MAAN T,Female,Athlete,India,India,0,0,['Judo'],['Women +78 kg'],9/09/1998,"Athlete, student",DDU Gorakhpur University (IND),"Partner, Divyanshu Puri. Mother, Amrita Singh. Sister, Vanshika","English, Hindi, Punjabi"
1536341,ANCER A,Male,Athlete,Mexico,Mexico,170,0,['Golf'],"[""Men's Individual Stroke Play""]",27/02/1991,,"Attended Odessa College in the United States of America before transferring to the University of Oklahoma (Norman, OK) to pursue a degree in multidisciplinary studies","Father, Abraham, Sr (deceased)",English
1536368,SHARMA S,Male,Athlete,India,India,177,0,['Golf'],"[""Men's Individual Stroke Play""]",21/07/1996,,,,English
1536371,BHULLAR G,Male,Athlete,India,India,184,0,['Golf'],"[""Men's Individual Stroke Play""]",27/04/1988,,,,English
1536372,GIRMA E,Male,Athlete,Ethiopia,Ethiopia,176,0,['Athletics'],"[""Men's 1500m""]",20/01/2005,Athlete,,"Father, Girma Shire. Mother, Shitu Borga. The eighth of nine children with two living brothers and four living sisters, having lost two brothers","Amharic, Gurage"
1536460,ROJAS C,Male,Athlete,Mexico,Mexico,0,0,['Archery'],"[""Men's Individual"", ""Men's Team""]",14/01/2000,"Athlete, student",Studies Genomics at the National Autonomous University of Mexico,,"German, Spanish"
1536467,MARTINEZ WING B,Male,Athlete,Mexico,Mexico,0,0,['Archery'],"[""Men's Individual"", ""Men's Team""]",8/03/1998,Athlete,,"Partner, Karla. One son (born October 2022)",Spanish
1536479,VAZQUEZ A,Female,Athlete,Mexico,Mexico,0,0,['Archery'],"[""Women's Individual"", ""Women's Team""]",5/10/2000,"Athlete, sport soldier","Studies Biomedical Engineering at the Autonomous University of Nuevo Leon (San Nicolas de los Garza, MEX)","Partner, Jorge Nevarez. Father, Hugo Vázquez Saucedo. Mother, Laura Olivia Flores Santos. Brothers, Emilio (twin) and Diego Antonio","English, Spanish"
1536494,RIVERA E,Male,Athlete,Mexico,Mexico,198,0,['Athletics'],"[""Men's High Jump""]",13/02/1991,Athlete,"Graduated with a Master’s Engineering degree in Quality Systems and Productivity (2014) from the Tecnologico de Monterrey (MEX).</p><p>Graduated with a degree in Industrial Engineering (2013) from the University of Arizona, Tucson, AZ (USA)","Father, Luis Alberto. Mother, Alejandra. Has three brothers","English, Spanish"
1536495,TAMAYO-GARZA C,Female,Athlete,Mexico,Mexico,167,0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",4/03/1997,Athlete,"Graduated in 2022 with a Bachelor's degree in Computer and Systems Engineering from the University of Houston (TX, USA)",,"English, Spanish"
1536496,ALEMU H,Female,Athlete,Ethiopia,Ethiopia,170,0,['Athletics'],"[""Women's 800m""]",9/07/1997,Athlete,,"Husband, Muluken Fikire. Father, Alemu Bayh (deceased). Mother, Yitaish Tazebew. The third born of eight children. Has three sisters and four brothers",Amharic
1536497,MESELE W,Female,Athlete,Ethiopia,Ethiopia,172,0,['Athletics'],"[""Women's 800m""]",11/06/2001,Athlete,,"Married. Father, Mesele Andeno. Mother, Almaz Abache. The sixth of nine children, has six sisters and two brothers","Amharic, Sidaama"
1536498,DUGUMA T,Female,Athlete,Ethiopia,Ethiopia,164,0,['Athletics'],"[""Women's 800m""]",23/02/2001,Athlete,,"Father, Duguma Gemechu. Mother, Meta Muleta. Youngest of seven children, has five sisters and one brother","Amharic, Gumuz"
1536522,ASHOK A,Female,Athlete,India,India,173,0,['Golf'],"[""Women's Individual Stroke Play""]",29/03/1998,,,"Father, Ashok Gudlamani, caddied for her at the 2016 Olympic Games in Rio de Janeiro. Mother, Maheshwari, performed the same role at Tokyo 2020",English
1536523,DAGAR D,Female,Athlete,India,India,175,0,['Golf'],"[""Women's Individual Stroke Play""]",14/12/2000,,,"Father, Narinder Dagar. Brother, Yogesh",English
1536568,FAYISA A,Male,Athlete,Ethiopia,Ethiopia,173,0,['Athletics'],"[""Men's 1500m""]",24/04/2005,Athlete,,"Father, Fayisa Gutema. Mother, Sintayehu Bikila. The second of eight children, has three brothers and four sisters","Amharic, Oromo"
1536585,GUERRERO I,Female,Athlete,Mexico,Mexico,156,0,['Athletics'],"[""Women's 20km Race Walk""]",24/03/1993,Athlete,,"Daughters, Dana and Fernanda. Mother, Ofelia",Spanish
1536599,CHAMA N,Male,Athlete,Mexico,Mexico,176,0,['Athletics'],"[""Men's 20km Race Walk""]",15/09/1997,Athlete,"Studies Sports and Wellness online at Anahuac University, State of Mexico (MEX)",,Spanish
1536600,ORTIZ R,Male,Athlete,Mexico,Mexico,168,0,['Athletics'],"[""Men's 20km Race Walk""]",7/02/1995,Athlete,"Graduated in 2023 with a Bachelor's degree in Physical Education and Sports Methodology from Diaz Miron Institute (Xalapa, MEX)","Father, Genaro. Mother, Gema. Youngest of five siblings",Spanish
1536624,SHAHSAVARI N,Female,Athlete,IR Iran,IR Iran,0,0,['Table Tennis'],"[""Women's Singles""]",21/09/1986,Athlete,,,
1536632,FALLAH M,Female,Athlete,IR Iran,IR Iran,0,0,['Archery'],"[""Women's Individual""]",13/08/1999,Athlete,,,Persian
1536648,LOH KY,Male,Athlete,Singapore,Singapore,175,0,['Badminton'],"[""Men's Singles""]",26/06/1997,Athlete,"Studied at Republic Polytechnic (Woodlands, SGP)",Youngest of four siblings (four boys),"English, Malay, Mandarin"
1536649,HEE YKT,Male,Athlete,Singapore,Singapore,171,0,['Badminton'],['Mixed Doubles'],6/07/1995,,,"Wife, Jessica Tan (married October 2021)","English, Malay, Mandarin"
1536650,TAN WHJ,Female,Athlete,Singapore,Singapore,167,0,['Badminton'],['Mixed Doubles'],16/07/1993,Athlete,,"Husband, Terry Yong Kai Hee (married October 2021). Father, Richard. Mother, Joyce. Two older sisters","English, Mandarin"
1536651,YEO JM,Female,Athlete,Singapore,Singapore,163,0,['Badminton'],"[""Women's Singles""]",1/02/1999,Athlete,,,"English, Mandarin"
1536669,LABIB A,Male,Athlete,IR Iran,IR Iran,0,0,['Cycling Road'],"[""Men's Road Race""]",21/09/2002,Athlete,,,Persian
1536683,FASIHI F,Female,Athlete,IR Iran,IR Iran,161,0,['Athletics'],"[""Women's 100m""]",3/01/1993,Athlete,"Studied Physical Education at the University of Isfahan (Darvazeh Shiraz, IRI)","Husband, Amir Hosseini",Persian
1536701,TAFTIAN H,Male,Athlete,IR Iran,IR Iran,182,0,['Athletics'],"[""Men's 100m""]",4/05/1993,Athlete,"Sports Management - University of Tehran, Islamic Republic of Iran",,"English, Farsi, French"
1536721,PANWAR B,Male,Athlete,India,India,0,0,['Rowing'],"[""Men's Single Sculls""]",26/07/1999,Serves in the Army,,"Father, Randhir (deceased). Mother, Kamala",Hindi
1536885,RICKETTS S,Female,Athlete,Jamaica,Jamaica,188,0,['Athletics'],"[""Women's Triple Jump""]",2/02/1992,Athlete,"Graduated in 2014 with a Bachelor's degree in Economics from San Diego State University, CA (USA)","Husband, Kerry-Lee","English, Spanish"
1536925,HARRIS N,Male,Athlete,St Kitts and Nevis,St Kitts and Nevis,175,0,['Athletics'],"[""Men's 100m""]",16/05/2002,"Athlete, student","Interdisciplinary Studies at University of Cincinnati, OH (USA)","Father, Steve. Mother, Denise. Sister, Nakela",English
1536961,DAVOUDI A,Male,Athlete,IR Iran,IR Iran,0,0,['Weightlifting'],"[""Men's +102kg""]",22/03/1999,Athlete,,,Farsi
1536971,JAVADI ALIABADI MM,Male,Athlete,IR Iran,IR Iran,0,0,['Weightlifting'],"[""Men's 89kg""]",22/06/2000,Athlete,,,Persian
1536983,WELTEJI D,Female,Athlete,Ethiopia,Ethiopia,166,0,['Athletics'],"[""Women's 1500m""]",13/05/2002,Athlete,,"Father, Welteji Kejelcha. Mother, Jorge Wordofa. The fifth born of seven children, has two sisters and four brothers","Amharic, Oromo"
1536990,HAYLOM B,Female,Athlete,Ethiopia,Ethiopia,164,0,['Athletics'],"[""Women's 1500m""]",6/01/2006,Athlete,,,Tigrinya
1536992,HAILU F,Female,Alternate Athlete,Ethiopia,Ethiopia,166,0,['Athletics'],"[""Women's 5000m""]",12/02/2001,Athlete,,"Husband, Tsegaye Gebremichael. Father, Hailu Gebregziabher. Mother, Tsige Desta. The seventh of nine children, she has three brothers and five sisters","Amharic, Tigrinya"
1536996,AGHAMIRZAEIJENAGH,Male,Athlete,IR Iran,IR Iran,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",4/03/1993,Athlete,"Studied at Uni Shahid Khodadadi (Bandar-e Anzali, IRI)",,"English, Farsi"
1536997,MAYALA F,Male,Athlete,Congo,Congo,0,0,['Swimming'],"[""Men's 50m Freestyle""]",18/06/2000,"Athlete, student",,,French
1536998,AREGAWI B,Male,Athlete,Ethiopia,Ethiopia,171,0,['Athletics'],"[""Men's 10,000m""]",28/02/2001,Athlete,,"Father, Aregawi Teklehaymanot. Mother, Alem Birhan. The first born of eight siblings, has two brothers and five sisters","Amharic, Tigrinya"
1536999,KEJELCHA Y,Male,Athlete,Ethiopia,Ethiopia,185,0,['Athletics'],"[""Men's 10,000m""]",1/08/1997,Athlete,,"Wife, Yadu Birhanu Biru (married in 2022). Father, Kejelcha Atomsa (died in March 2024). Mother, Biritu Negese. The fifth born of nine children (five sons, four daughters)","Amharic, Oromo"
1537001,GEBRHIWET H,Male,Athlete,Ethiopia,Ethiopia,173,0,['Athletics'],"[""Men's 5000m""]",11/05/1994,Athlete,,"Wife, Alem Nigus. Two daughters. Father, Gebrhiwet Berhe (deceased). Mother, Tehle Gebretsadik (deceased). Five younger sisters","Amharic, Tigrinya"
1537002,BOBIMBO V,Female,Athlete,Congo,Congo,0,0,['Swimming'],"[""Women's 50m Freestyle""]",8/12/1999,Athlete,,,
1537010,NGOYE N,Female,Athlete,Congo,Congo,168,0,['Athletics'],"[""Women's 100m""]",15/08/1993,Athlete,,,French
1537012,SAIKHOM MC,Female,Athlete,India,India,0,0,['Weightlifting'],"[""Women's 49kg""]",8/08/1994,"Athlete, police officer",,"Father, Saikhom Kriti Meitei. Mother, Saikhom Ongbi Tombi Leima. Four sisters. Two brothers",English
1537049,BAREGA S,Male,Athlete,Ethiopia,Ethiopia,170,0,['Athletics'],"[""Men's 10,000m""]",20/01/2000,Athlete,,"Father, Barega Shirtaga. Mother, Sodat Shifa. The fourth of seven children, has three brothers and three sisters","Amharic, English, Gurage"
1537052,TEFERA S,Male,Athlete,Ethiopia,Ethiopia,175,0,['Athletics'],"[""Men's 1500m""]",23/10/1999,Athlete,,"Wife, Werknesh Delesa. Two children (one son, one daughter). Father, Tefera Nemi. Mother, Tayitu Beketa (farmers). The fourth child of nine children, has five sisters and three brothers","Amharic, Oromo"
1537053,YIHUNE A,Male,Athlete,Ethiopia,Ethiopia,170,0,['Athletics'],"[""Men's 5000m""]",17/03/2003,Athlete,,"Father, Yihune Taye. Mother, Alemnesh Kefalew. One younger brother",Amharic
1537057,MEHARY B,Male,Athlete,Ethiopia,Ethiopia,177,0,['Athletics'],"[""Men's 5000m""]",20/12/2006,Athlete,,"Father, Mehari Abay. Mother, Amete Michael. The oldest of six children. Has three brothers and two sisters","Amharic, Tigrinya"
1537066,TAYE E,Female,Athlete,Ethiopia,Ethiopia,165,0,['Athletics'],"[""Women's 5000m""]",10/02/2000,Athlete,,,Oromo
1537069,EISA M,Female,Athlete,Ethiopia,Ethiopia,162,0,['Athletics'],"[""Women's 5000m""]",3/01/2005,Athlete,,"Father, Eisa Kumande. Mother, Endawek Seid. The third of six children, has three brothers and two sisters",Amharic
1537079,GEBRESELAMA T,Female,Athlete,Ethiopia,Ethiopia,167,0,['Athletics'],"[""Women's 10,000m""]",30/09/2000,Athlete,,"Husband, Daniel Gidey. Father Gebreselama Gebrerufael. Mother, Lemlem Haileselassie. The second of nine children, has four brothers and four sisters","Amharic, English, Tigrinya"
1537135,ZENG J,Female,Athlete,Singapore,Singapore,0,0,['Table Tennis'],"[""Women's Singles""]",19/11/1996,,,,Mandarin
1537137,QUEK I,Male,Athlete,Singapore,Singapore,0,0,['Table Tennis'],"[""Men's Singles""]",26/05/2006,Athlete,,,English
1537144,VEGA J,Male,Athlete,Puerto Rico,United States,178,0,['Athletics'],"[""Men's Hammer Throw""]",7/04/1995,Athlete,"Graduated with a Bachelor's degree from the Ana G Mendez Metropolitan University, Cupey (PUR)","Wife, Camille. Father, Santos",Spanish
1537145,OWENS-DELERME A,Male,Athlete,Puerto Rico,United States,184,0,['Athletics'],"[""Men's Decathlon""]",28/05/2000,Athlete,Graduated with Master's degree in Business Administration (2023) from the University of Arkansas (USA). Bachelor's degree (2021) from the University of Michigan (USA),"Father, Michael. Mother, Carmen. Has seven siblings","English, Spanish"
1537149,de ORBETA R,Female,Athlete,Puerto Rico,United States,154,0,['Athletics'],"[""Women's 20km Race Walk""]",27/03/2000,Athlete,University of Puerto Rico in Rio Piedras (PUR),"Partner, Juan Soto Ruiz",Spanish
1537150,SCOTT G,Female,Athlete,Puerto Rico,United States,165,0,['Athletics'],"[""Women's 400m""]",13/01/1997,Athlete,"Graduated in 2019 with a Bachelor's degree in Business Administration, Management and Operations from the University of Colorado (Boulder, CO, USA)","Father, Gregg. Mother, Rosa",English
1537163,D'AMOUR N,Male,Athlete,"Virgin Islands, US",United States,0,0,['Archery'],"[""Men's Individual""]",4/09/2001,Athlete,Studied Business Management at the University of the Virgin Islands (St. Thomas),"Father, Kevin. Mother, Susan",English
1537168,CASTRO RIVERA L,Male,Athlete,Puerto Rico,United States,198,0,['Athletics'],"[""Men's High Jump""]",29/01/1991,"Athlete, coach","Graduated from the University of Puerto Rico (San Juan, PUR)","Father, Luis Antonio (deceased)","English, Spanish"
1537180,CEBALLOS M,Female,Athlete,Argentina,Argentina,0,0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",12/01/1995,,"Sports Journalism at Universidad de Palermo (Buenos Aires, ARG)","Father, Claudio. Mother, Liliana Giacomelli (deceased 2007). Sisters Florencia, Candelaria and Milagros",Spanish
1537183,CAMACHO-QUINN J,Female,Athlete,Puerto Rico,United States,160,0,['Athletics'],"[""Women's 100m Hurdles""]",21/08/1996,Athlete,"Development Studies at University of Kentucky, Lexington, KY (USA)","Father, James. Mother, Maria Milagros Camacho",English
1537185,CHEVRIER L,Male,Athlete,Saint Lucia,Saint Lucia,0,0,['Sailing'],"[""Men's Dinghy""]",30/06/1999,Athlete,,,"English, French, Spanish"
1537187,FERNANDEZ GAMBOA P,Male,Athlete,Puerto Rico,United States,0,0,['Sailing'],"[""Men's Dinghy""]",12/06/1997,Athlete,,,Spanish
1537188,RIVERA SC,Male,Athlete,Puerto Rico,United States,0,0,['Wrestling'],"[""Men's Freestyle 65kg""]",27/08/1998,Athlete,"Attended Rutgers University (New Brunswick, NJ, USA)","Father, Steve. Mother, Melissa",English
1537189,LOZADA MOTTA A,Female,Athlete,Puerto Rico,United States,165,0,['Boxing'],"[""Women's 57kg""]",19/07/1991,,Has studied criminal justice,,"English, Spanish"
1537191,PULIDO ORTIZ C,Female,Athlete,Mexico,Mexico,0,0,['Swimming'],"[""Women's 100m Backstroke""]",1/01/2003,Student,"Studying Business Administration and Management at Southern Illinois University, Carbondale (USA)","Father, Rafael. Mother, Rocio","English, Spanish"
1537203,HYDE J,Male,Athlete,Jamaica,Jamaica,180,0,['Athletics'],"[""Men's 400m Hurdles""]",2/02/1997,Athlete,"Graduated in 2017 with a Bachelor's degree in Geology and Earth Science from the University of the West Indies (Mona, JAM)","Daughter Sienna (born 2019). Partner Gabrielle. Father, Lenworth. Mother, Angela.  Has four siblings",English
1537204,IGA J,Male,Athlete,Mexico,Mexico,0,0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",12/01/1997,"Athlete, coach, civil engineer","Graduated in 2021 with a Bachelor's Degree in Civil Engineering at University of Arizona, Tucson (USA)","Father, Jose. Mother, Carolina. Brothers, Jose and Mauricio. Sister, Carolina","English, Spanish"
1537209,HEIN A,Female,Athlete,Argentina,Argentina,0,0,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]",24/04/2008,,,,Spanish
1537256,SASSER M,Female,Athlete,Marshall Islands,Marshall Islands,0,0,['Weightlifting'],"[""Women's 59kg""]",25/12/1996,Athlete,"Studied at the College of Lake County (Grayslake, IL, USA)","Husband, Chauncey Miller. Father, Terry","English, Marshallese"
1537272,HEPLER K,Female,Athlete,Marshall Islands,Marshall Islands,0,0,['Swimming'],"[""Women's 50m Freestyle""]",22/03/2002,Athlete,,,
1537273,KINONO P,Male,Athlete,Marshall Islands,Marshall Islands,0,0,['Swimming'],"[""Men's 50m Freestyle""]",10/12/1997,"Athlete, student",Iowa Lakes Community College (USA),,English
1537276,GARRIDO LR,Male,Athlete,Mexico,Mexico,171,0,['Badminton'],"[""Men's Singles""]",10/05/1996,,,,Spanish
1537286,MARTINEZ P,Female,Athlete,Mexico,Mexico,0,0,['Judo'],['Women -52 kg'],10/04/1999,Student,Student of Law,,Spanish
1537287,AWITI ALCARAZ P,Female,Athlete,Mexico,Mexico,0,0,['Judo'],['Women -63 kg'],20/02/1996,Athlete,Sport Studies at Sports Performances at University of Bath (GBR),"Mother, Lola (MEX). Father (KEN). Older brother, Philip Awiti Alcaraz","English, Spanish"
1537312,REZAEI MN,Male,Athlete,IR Iran,IR Iran,0,0,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",10/04/1999,Athlete,,,Farsi
1537323,MUSTAFA SAADOON,Male,Athlete,Iraq,Iraq,181,0,['Football'],['Men'],25/05/2001,Athlete,,,Arabic
1537325,ALFRED J,Female,Athlete,Saint Lucia,Saint Lucia,170,0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",10/06/2001,,"Graduated in 2022 with a degree in Youth & Community Studies from the University of Texas (Austin, TX, USA)","Father, Julian Hamilton (passed away in 2013). Mother, Joanna. Brothers, Daniel and Chad. Sister, Juliana",English
